variant,parameter,mean,sd,eti89_lb,eti89_ub,fold,definition,component,fold_schedule
baseline_spend_logratio_wide,PVI_N,1.433521,0.070092,1.321889,1.54617,2022-11-08,two_party_or_strongest,,election_date>=2014-01-01
baseline_spend_logratio_wide,incumbent_dem,8.936177,1.454198,6.565236,11.259005,2022-11-08,two_party_or_strongest,,election_date>=2014-01-01
baseline_spend_logratio_wide,incumbent_gop,-17.566805,1.975459,-20.7477,-14.415324,2022-11-08,two_party_or_strongest,,election_date>=2014-01-01
baseline_spend_logratio_wide,pres_elec,7.624556,1.266649,5.615102,9.643323,2022-11-08,two_party_or_strongest,,election_date>=2014-01-01
baseline_spend_logratio_wide,spend_logratio_wide,2.665117,0.235603,2.289386,3.041247,2022-11-08,two_party_or_strongest,,election_date>=2014-01-01
baseline_spend_logratio_wide,sigma,12.673767,0.386276,12.069144,13.299429,2024-11-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_spend_logratio_wide,Intercept,-0.516843,1.223846,-2.470362,1.449691,2024-11-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_spend_logratio_wide,PVI_N,1.472373,0.065221,1.368958,1.577069,2024-11-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_spend_logratio_wide,incumbent_dem,8.325279,1.256241,6.307753,10.295977,2024-11-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_spend_logratio_wide,incumbent_gop,-17.418879,1.790197,-20.307925,-14.556111,2024-11-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_spend_logratio_wide,pres_elec,7.373681,1.164365,5.532823,9.217536,2024-11-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_spend_logratio_wide,spend_logratio_wide,2.576431,0.208802,2.246158,2.906682,2024-11-05,two_party_or_strongest,,election_date>=2014-01-01
baseline,sigma,14.041689,0.711032,12.954062,15.204734,2014-01-07,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,-5.727518,2.312198,-9.43826,-2.013458,2014-01-07,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.751466,0.121007,1.558723,1.945933,2014-01-07,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,10.77024,2.280554,7.13745,14.407032,2014-01-07,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-23.326723,3.978905,-29.661619,-16.962696,2014-01-07,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,13.320645,2.203188,9.815079,16.82918,2014-01-07,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,14.144544,0.735866,13.017582,15.381331,2014-04-01,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,-6.591287,2.319592,-10.200963,-2.835134,2014-04-01,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.780851,0.122046,1.584457,1.975297,2014-04-01,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,11.315295,2.301355,7.664949,15.074688,2014-04-01,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-22.560642,4.028917,-29.036051,-16.2025,2014-04-01,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,13.437645,2.201768,9.907863,16.928367,2014-04-01,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,14.173227,0.716249,13.08721,15.3446,2014-11-04,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,-5.841523,2.254256,-9.434444,-2.262902,2014-11-04,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.772837,0.121945,1.579913,1.969613,2014-11-04,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,10.712552,2.294589,7.070255,14.404003,2014-11-04,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-23.167638,3.962136,-29.470491,-16.817277,2014-11-04,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,13.26219,2.253152,9.638403,16.899098,2014-11-04,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,14.353867,0.599706,13.443635,15.343923,2015-03-31,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,-5.300047,1.87022,-8.289893,-2.321499,2015-03-31,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.739084,0.093326,1.588529,1.886202,2015-03-31,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,13.244156,1.932228,10.159843,16.291033,2015-03-31,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-20.888252,3.167947,-25.915905,-15.762496,2015-03-31,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,10.981204,1.958315,7.851552,14.065116,2015-03-31,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,14.641462,0.607842,13.693284,15.647975,2015-11-03,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,-4.852428,1.886839,-7.865007,-1.763291,2015-11-03,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.762122,0.094473,1.612981,1.912602,2015-11-03,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,12.614365,1.951516,9.464295,15.728194,2015-11-03,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-21.327717,3.182887,-26.436436,-16.297935,2015-11-03,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,10.788998,2.014658,7.589205,14.023866,2015-11-03,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,14.62355,0.603006,13.689213,15.615065,2016-03-01,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,-4.737886,1.904199,-7.853313,-1.700443,2016-03-01,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.759771,0.09443,1.607857,1.910679,2016-03-01,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,12.535231,1.967695,9.431691,15.653326,2016-03-01,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-21.400703,3.18868,-26.492214,-16.304473,2016-03-01,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,10.760396,2.022429,7.504381,13.940834,2016-03-01,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,14.588085,0.596595,13.66792,15.566884,2016-05-10,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,-4.602532,1.819871,-7.497037,-1.674329,2016-05-10,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.758123,0.093466,1.609814,1.908888,2016-05-10,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,12.415401,1.914786,9.379313,15.476266,2016-05-10,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-21.509395,3.146019,-26.527222,-16.445166,2016-05-10,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,10.738847,2.01754,7.521011,13.982132,2016-05-10,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,14.568672,0.611701,13.630963,15.5609,2016-11-08,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,-4.610452,1.846971,-7.561659,-1.673866,2016-11-08,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.757825,0.095965,1.606006,1.908928,2016-11-08,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,12.40903,1.938054,9.293179,15.517316,2016-11-08,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-21.556236,3.149536,-26.50316,-16.516007,2016-11-08,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,10.772816,2.002337,7.575222,14.006927,2016-11-08,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,14.412152,0.550641,13.567001,15.312024,2017-07-25,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,-3.606814,1.742187,-6.393526,-0.796443,2017-07-25,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.632678,0.082315,1.49937,1.765039,2017-07-25,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,12.870235,1.789098,9.99831,15.67858,2017-07-25,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-23.57545,2.660711,-27.789187,-19.344868,2017-07-25,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,10.85957,1.608251,8.260349,13.384901,2017-07-25,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,14.802529,0.552204,13.944363,15.706794,2017-10-17,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,-2.929757,1.777811,-5.786115,-0.043552,2017-10-17,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.638257,0.085217,1.502351,1.774188,2017-10-17,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,12.213692,1.853591,9.214751,15.18188,2017-10-17,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-24.141786,2.726397,-28.451469,-19.683909,2017-10-17,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,10.630059,1.683674,7.967248,13.325663,2017-10-17,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,14.775704,0.564616,13.894231,15.6919,2017-11-07,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,-2.8965,1.759335,-5.705966,-0.076232,2017-11-07,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.637276,0.085887,1.5004,1.775123,2017-11-07,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,12.185643,1.848828,9.21048,15.16723,2017-11-07,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-24.168438,2.781687,-28.5739,-19.639912,2017-11-07,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,10.641093,1.669892,7.991365,13.302515,2017-11-07,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,14.793517,0.55557,13.94088,15.715696,2017-12-05,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,-2.755378,1.743444,-5.519507,0.016059,2017-12-05,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.644232,0.08618,1.506025,1.782307,2017-12-05,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,11.999845,1.781693,9.110283,14.874753,2017-12-05,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-24.229327,2.712842,-28.616965,-19.910983,2017-12-05,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,10.560345,1.660204,7.872316,13.176987,2017-12-05,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,14.783889,0.557418,13.916583,15.67371,2018-04-03,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,-2.815843,1.734086,-5.51828,-0.011261,2018-04-03,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.645494,0.084965,1.506639,1.779389,2018-04-03,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,12.050232,1.840205,9.081189,14.99716,2018-04-03,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-24.214616,2.737635,-28.517573,-19.89919,2018-04-03,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,10.573544,1.666866,7.891607,13.251224,2018-04-03,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,14.751738,0.542342,13.913677,15.635849,2018-11-06,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,-2.823017,1.701386,-5.580662,-0.110308,2018-11-06,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.646276,0.085682,1.507014,1.781311,2018-11-06,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,12.04029,1.804314,9.215702,14.935902,2018-11-06,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-24.190962,2.749575,-28.548624,-19.874973,2018-11-06,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,10.583146,1.701422,7.857813,13.313273,2018-11-06,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,15.3297,0.51487,14.538059,16.177214,2020-03-03,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,0.305661,1.614033,-2.299743,2.887988,2020-03-03,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.622229,0.0817,1.491224,1.751987,2020-03-03,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,11.495967,1.718685,8.769551,14.267597,2020-03-03,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-22.498486,2.361663,-26.206045,-18.70542,2020-03-03,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,7.488797,1.616111,4.864987,10.061868,2020-03-03,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,15.455488,0.523844,14.664555,16.314904,2020-05-19,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,0.693639,1.656676,-1.940524,3.328376,2020-05-19,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.625061,0.082545,1.4927,1.75687,2020-05-19,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,11.075503,1.761671,8.266913,13.935193,2020-05-19,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-22.876508,2.400517,-26.656504,-19.023267,2020-05-19,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,7.42827,1.620439,4.827391,9.977993,2020-05-19,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,15.450013,0.519295,14.64288,16.301553,2020-06-02,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,0.941379,1.619395,-1.654933,3.532139,2020-06-02,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.622611,0.082271,1.490704,1.752201,2020-06-02,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,10.897492,1.772874,8.041092,13.688164,2020-06-02,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-23.059664,2.395025,-26.902362,-19.255123,2020-06-02,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,7.343906,1.640263,4.705939,10.000553,2020-06-02,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,15.480513,0.522356,14.665444,16.341058,2020-11-03,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,1.198043,1.609843,-1.38372,3.770611,2020-11-03,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.62454,0.082978,1.490521,1.75607,2020-11-03,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,10.639524,1.71692,7.913969,13.403225,2020-11-03,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-23.30366,2.408097,-27.149292,-19.416737,2020-11-03,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,7.297164,1.619277,4.696871,9.883993,2020-11-03,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,15.022248,0.47791,14.295628,15.789552,2021-03-30,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,1.155771,1.504714,-1.237841,3.576076,2021-03-30,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.626245,0.078581,1.501497,1.753915,2021-03-30,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,10.625707,1.637728,8.066183,13.246494,2021-03-30,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-22.951312,2.151377,-26.413458,-19.567421,2021-03-30,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,7.346543,1.431759,5.026661,9.624533,2021-03-30,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,15.069855,0.471099,14.334693,15.846036,2021-11-30,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,1.354987,1.520297,-1.079671,3.761034,2021-11-30,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.628132,0.077946,1.505184,1.751885,2021-11-30,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,10.435107,1.619312,7.881392,13.028481,2021-11-30,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-23.145575,2.124772,-26.492069,-19.749536,2021-11-30,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,7.30493,1.441409,4.965035,9.594021,2021-11-30,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,15.06078,0.488351,14.29698,15.859595,2022-11-08,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,1.309038,1.515685,-1.10622,3.7342,2022-11-08,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.626919,0.076021,1.506379,1.746605,2022-11-08,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,10.497606,1.639139,7.90456,13.082594,2022-11-08,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-23.058265,2.138334,-26.43653,-19.627594,2022-11-08,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,7.309273,1.452386,5.014997,9.617638,2022-11-08,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,14.898257,0.441619,14.210764,15.626206,2023-11-07,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,1.607446,1.392657,-0.616465,3.807992,2023-11-07,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.671052,0.070715,1.559816,1.785817,2023-11-07,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,9.851539,1.490445,7.445428,12.203479,2023-11-07,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-23.470951,1.996853,-26.650809,-20.252572,2023-11-07,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,7.176804,1.357708,5.000069,9.324979,2023-11-07,write_in_5pct,,election_date>=2014-01-01
baseline,sigma,14.885359,0.440055,14.201332,15.605213,2024-11-05,write_in_5pct,,election_date>=2014-01-01
baseline,Intercept,1.503563,1.380106,-0.701694,3.73608,2024-11-05,write_in_5pct,,election_date>=2014-01-01
baseline,PVI_N,1.672515,0.071832,1.557753,1.787202,2024-11-05,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_dem,9.934278,1.481546,7.599793,12.297266,2024-11-05,write_in_5pct,,election_date>=2014-01-01
baseline,incumbent_gop,-23.383277,1.970162,-26.484822,-20.194131,2024-11-05,write_in_5pct,,election_date>=2014-01-01
baseline,pres_elec,7.173875,1.377159,4.962982,9.394224,2024-11-05,write_in_5pct,,election_date>=2014-01-01
special_pooled_term,sigma,14.054319,0.72239,12.930192,15.242552,2014-01-07,write_in_5pct,,election_date>=2014-01-01
special_pooled_term,Intercept,-6.239232,2.449811,-10.107818,-2.340144,2014-01-07,write_in_5pct,,election_date>=2014-01-01
special_pooled_term,PVI_N,1.729541,0.126648,1.526218,1.928915,2014-01-07,write_in_5pct,,election_date>=2014-01-01
special_pooled_term,incumbent_dem,11.420513,2.487257,7.453654,15.44722,2014-01-07,write_in_5pct,,election_date>=2014-01-01
special_pooled_term,incumbent_gop,-23.107905,3.905271,-29.327448,-16.813658,2014-01-07,write_in_5pct,,election_date>=2014-01-01
special_pooled_term,pres_elec,13.610904,2.194304,10.081982,17.122532,2014-01-07,write_in_5pct,,election_date>=2014-01-01
special_pooled_term,is_special,3.092646,4.632039,-4.381623,10.329033,2014-01-07,write_in_5pct,,election_date>=2014-01-01
special_pooled_term,sigma,14.193037,0.731025,13.075268,15.421905,2014-04-01,write_in_5pct,,election_date>=2014-01-01
special_pooled_term,Intercept,-6.761477,2.455858,-10.670613,-2.789546,2014-04-01,write_in_5pct,,election_date>=2014-01-01
special_pooled_term,PVI_N,1.779654,0.123534,1.58596,1.979501,2014-04-01,write_in_5pct,,election_date>=2014-01-01
special_pooled_term,incumbent_dem,11.461895,2.48548,7.460698,15.491576,2014-04-01,write_in_5pct,,election_date>=2014-01-01
