definition,variant,segment_type,segment_value,n_races,small_sample,rmse,mae,bias,r2,coverage_90,crps,win_accuracy,win_log_loss,bias_presidential_years,bias_non_presidential_years,pres_bias_gap,folds_failing_diagnostics,folds_refused,folds_absent,as_of,skipped_years
current,baseline_spend_logratio_wide,fold,2014,89,False,13.878785,10.589773,-4.960272,0.756192,0.876404,7.708488,0.910112,0.258504,,,,,,,,2019
current,baseline_spend_logratio_wide,fold,2015,3,True,22.660414,17.253949,-17.253949,0.600113,0.666667,13.716378,1.0,0.364715,,,,,,,,2019
current,baseline_spend_logratio_wide,fold,2016,62,False,11.958636,9.366224,0.127768,0.840337,0.919355,6.766896,0.967742,0.136744,,,,,,,,2019
current,baseline_spend_logratio_wide,fold,2017,5,True,29.9051,20.257984,-18.761372,0.195797,0.6,17.481872,0.8,0.381138,,,,,,,,2019
current,baseline_spend_logratio_wide,fold,2018,71,False,16.55991,12.745714,-11.422299,0.670719,0.830986,9.186289,0.929577,0.221535,,,,,,,,2019
current,baseline_spend_logratio_wide,fold,2020,55,False,10.646223,8.243801,-1.966246,0.814153,0.945455,6.081449,0.890909,0.217093,,,,,,,,2019
current,baseline_spend_logratio_wide,fold,2021,2,True,16.705385,14.831345,-7.687724,0.259878,0.5,10.043926,1.0,0.055684,,,,,,,,2019
current,baseline_spend_logratio_wide,fold,2022,70,False,11.516114,8.174246,-1.136747,0.775587,0.9,6.310598,0.928571,0.156408,,,,,,,,2019
current,baseline_spend_logratio_wide,fold,2024,52,False,15.237934,12.722797,8.826534,0.642483,0.846154,8.808589,0.923077,0.242827,,,,,,,,2019
current,baseline_spend_logratio_wide,office,State Representative,312,False,14.339766,10.836047,-3.007289,0.748127,0.862179,7.925171,0.926282,0.217346,,,,,,,,2019
current,baseline_spend_logratio_wide,office,State Senate,97,False,12.635064,9.455679,-2.019916,0.69959,0.927835,6.887533,0.917526,0.185865,,,,,,,,2019
current,baseline_spend_logratio_wide,is_special,False,387,False,13.447908,10.203,-2.173409,0.75845,0.888889,7.441815,0.927649,0.202813,,,,,,,,2019
current,baseline_spend_logratio_wide,is_special,True,22,False,20.948279,15.885743,-13.322586,0.372395,0.681818,11.852807,0.863636,0.334185,,,,,,,,2019
current,baseline_spend_logratio_wide,pres_elec,False,248,False,14.867447,10.980895,-6.445613,0.707442,0.854839,8.102381,0.919355,0.222355,,,,,,,,2019
current,baseline_spend_logratio_wide,pres_elec,True,161,False,12.417079,9.781278,2.883888,0.79119,0.913043,7.027041,0.931677,0.190663,,,,,,,,2019
current,baseline_spend_logratio_wide,redistricting_cycle,2011,287,False,14.250641,10.676881,-5.273915,0.748165,0.878049,7.808208,0.923345,0.216952,,,,,,,,2019
current,baseline_spend_logratio_wide,redistricting_cycle,2021,122,False,13.231105,10.112973,3.109897,0.716607,0.877049,7.375316,0.92623,0.193242,,,,,,,,2019
current,baseline_spend_logratio_wide,no_dem_candidate,False,398,False,13.558416,10.173178,-3.147192,0.734626,0.89196,7.442228,0.924623,0.209337,,,,,,,,2019
current,baseline_spend_logratio_wide,no_dem_candidate,True,11,False,24.265892,22.647519,10.761474,0.325019,0.363636,16.248843,0.909091,0.22951,,,,,,,,2019
current,baseline_spend_logratio_wide,admitted_by_write_in,False,409,False,13.954323,10.508674,-2.77312,0.740413,0.877751,7.679081,0.924205,0.20988,,,,,,,,2019
current,baseline_spend_logratio_wide,admitted_by_write_in,True,0,True,,,,,,,,,,,,,,,,2019
two_party,baseline_spend_logratio_wide,pooled,all,333,False,11.489483,8.945787,-2.649563,0.738774,0.888889,6.431893,0.903904,0.257736,3.619485,-6.465505,10.084989,,,2023,election-60d,2019
two_party,baseline_spend_logratio_wide,fold,2014,75,False,11.539451,9.144493,-4.861302,0.776408,0.906667,6.559308,0.88,0.329805,,,,,,,,2019
two_party,baseline_spend_logratio_wide,fold,2015,2,True,11.900469,9.229126,-9.229126,-0.351032,1.0,6.903426,1.0,0.535253,,,,,,,,2019
two_party,baseline_spend_logratio_wide,fold,2016,48,False,10.65073,8.34618,1.178358,0.837996,0.895833,6.030871,0.958333,0.163388,,,,,,,,2019
two_party,baseline_spend_logratio_wide,fold,2017,4,True,17.615738,11.59451,-10.47697,0.412335,0.75,9.499412,0.75,0.481501,,,,,,,,2019
two_party,baseline_spend_logratio_wide,fold,2018,59,False,14.103204,11.636629,-11.261658,0.566611,0.813559,8.151531,0.881356,0.292428,,,,,,,,2019
two_party,baseline_spend_logratio_wide,fold,2020,47,False,10.300935,7.75932,-1.761617,0.766244,0.957447,5.648458,0.893617,0.237833,,,,,,,,2019
two_party,baseline_spend_logratio_wide,fold,2021,2,True,25.117401,20.457334,-14.573308,-0.03987,0.5,16.216997,1.0,0.045466,,,,,,,,2019
two_party,baseline_spend_logratio_wide,fold,2022,57,False,7.229787,5.571603,-1.685434,0.802278,0.964912,4.320635,0.929825,0.164069,,,,,,,,2019
two_party,baseline_spend_logratio_wide,fold,2024,39,False,12.443602,10.715695,9.193546,0.69704,0.794872,7.268151,0.897436,0.317369,,,,,,,,2019
two_party,baseline_spend_logratio_wide,office,State Representative,247,False,11.844776,9.122328,-3.081452,0.739297,0.874494,6.605496,0.902834,0.273073,,,,,,,,2019
two_party,baseline_spend_logratio_wide,office,State Senate,86,False,10.401784,8.438746,-1.409136,0.726188,0.930233,5.93329,0.906977,0.213689,,,,,,,,2019
two_party,baseline_spend_logratio_wide,is_special,False,313,False,10.932663,8.588902,-2.034948,0.762897,0.897764,6.160462,0.910543,0.249326,,,,,,,,2019
